0.1 0
0.3 0
0.5 0
0.7 0
0.9 0
1.1 0
1.3 0
1.5 0
1.7 0.0218873
1.9 0.0532394
2.1 0.640647
2.3 1.38541
2.5 0.820478
2.7 1.19079
2.9 2.52296
3.1 2.36146
3.3 1.64865
3.5 1.85746
3.7 1.17482
3.9 0.658394
4.1 0.546591
4.3 0.65307
4.5 0.482704
4.7 0.320619
4.9 0.464366
5.1 0.501633
5.3 0.93583
5.5 1.30732
5.7 1.41853
5.9 1.20498
6.1 1.84859
6.3 1.82848
6.5 0.731746
6.7 0.738844
6.9 0.627633
7.1 0.9169
7.3 0.866027
7.5 0.86721
7.7 0.589182
7.9 0.874309
8.1 0.796225
8.3 1.46349
8.5 1.2109
8.7 1.3369
8.9 1.04467
9.1 1.29076
9.3 0.438929
9.5 0.790901
9.7 0.841182
9.9 0.660168
10.1 0.978422
10.3 1.51851
10.5 1.47887
10.7 1.59777
10.9 1.83498
11.1 1.55873
11.3 0.66845
11.5 0.528253
11.7 0.51938
11.9 0.408169
12.1 0.627042
12.3 1.08194
12.5 1.51614
12.7 0.889689
