0.1 0
0.3 0
0.5 0
0.7 0
0.9 0
1.1 0
1.3 0
1.5 0
1.7 0.0048849
1.9 0.0283752
2.1 0.314528
2.3 0.650993
2.5 0.254924
2.7 -0.123444
2.9 -0.866735
3.1 -0.807107
3.3 -0.374338
3.5 -0.381613
3.7 -0.287307
3.9 0.0702987
4.1 0.132423
4.3 0.167106
4.5 0.117686
4.7 -0.0164756
4.9 0.181702
5.1 -0.0492131
5.3 -0.278872
5.5 -0.452759
5.7 -0.254608
5.9 0.159582
6.1 0.0155626
6.3 -0.185744
6.5 -0.0360517
6.7 0.115295
6.9 -0.172766
7.1 -0.154977
7.3 0.0880117
7.5 0.250989
7.7 -0.0717235
7.9 0.150388
8.1 0.293703
8.3 -0.0114113
8.5 0.135752
8.7 -0.199387
8.9 -0.0720558
9.1 0.0901622
9.3 0.0200598
9.5 0.0649991
9.7 0.266395
9.9 0.018439
10.1 0.244701
10.3 0.226266
10.5 -0.041184
10.7 -0.170653
10.9 -0.559318
11.1 -0.250198
11.3 -0.0601546
11.5 -0.035954
11.7 0.0083804
11.9 0.148021
12.1 0.17649
12.3 0.331844
12.5 0.24984
12.7 0.110038
