   93.473394477627636        86.809249918568952        90.558758353603494     
   93.235998111133583        86.796217908237637        90.360482328174456     
   93.023718220268520        86.745624688533482        90.150101830593599     
   92.828027949068499        86.658968022147690        89.921680223592546     
   92.658299208759175        86.516235352216810        89.667565915287426     
   92.502128198013594        86.305081605291846        89.367814791390032     
   92.364070841878984        86.028967955272137        89.029025190292174     
   92.262553237123058        85.690687360947379        88.668606065093627     
   92.195480629488884        85.297761931340929        88.289959941881321     
   92.154014668951319        84.850636352683082        87.886494853469941     
   92.135831625832878        84.348977677800676        87.455019557786187     
   92.147437560086402        83.776672677521375        86.987838345253266     
   92.204583772524416        83.126166075657508        86.493371689139991     
   92.314390197913042        82.407925655821117        85.986662901227859     
   92.460725479746898        81.634527745402934        85.463036420690415     
   92.622042002394409        80.805318698674398        84.899618816978673     
   92.787137855419246        79.926013600795372        84.288495973706148     
   92.985491895434251        79.027358232023843        83.682299138001966     
   93.229244222014799        78.101058556898280        83.083551029269032     
   93.507084560217749        77.127231856384185        82.463313878432302     
   93.803069702521157        76.118815366675520        81.826634401546471     
   94.123394310773804        75.102529372738630        81.205659218324541     
   94.467721297127653        74.098926896453051        80.617398682556598     
   94.819085388402840        73.133213284346823        80.073329613839519     
   95.181844581655000        72.202485873307580        79.583804738213843     
   95.533866840594570        71.293965696841298        79.125569096066315     
   95.852570331638631        70.408045040255516        78.691654427312685     
   96.150500741393031        69.554379962887339        78.308893281125691     
   96.427718454234238        68.745992384515588        77.983265111112274     
   96.671119701497602        67.980907208786292        77.699853095882062     
   96.889940167729165        67.267916556946972        77.471533749916986     
   97.083629588521674        66.623436463338038        77.305688305341164     
   97.251637852291253        66.039529625217952        77.180272387006795     
   97.399679279065154        65.506329612574561        77.076207086733604     
   97.531209042640711        65.040210489459454        77.007403898595769     
   97.656612534063669        64.642350148050866        76.980244268227992     
   97.756415749201295        64.308178677099519        76.958741191558374     
   97.810688091171997        64.041610886318907        76.908544499621257     
   97.828905364195180        63.858288858664721        76.838513324298717     
