   2.50000000       0.0000000000000000     
   7.50000000       0.0000000000000000     
   12.5000000       0.0000000000000000     
   17.5000000       0.0000000000000000     
   22.5000000       0.0000000000000000     
   27.5000000       0.0000000000000000     
   32.5000000       2.8124999999999998E-004
   37.5000000       5.5625000000000000E-004
   42.5000000       1.2999999999999999E-003
   47.5000000       4.5500000000000002E-003
   52.5000000       9.7437500000000007E-003
   57.5000000       1.6437500000000001E-002
   62.5000000       2.5149999999999999E-002
   67.5000000       3.1449999999999999E-002
   72.5000000       3.7012499999999997E-002
   77.5000000       3.1543750000000002E-002
   82.5000000       2.3687500000000000E-002
   87.5000000       1.1131250000000001E-002
   92.5000000       3.5999999999999999E-003
   97.5000000       1.2812500000000001E-003
   102.500000       1.2500000000000000E-004
   107.500000       0.0000000000000000     
   112.500000       0.0000000000000000     
   117.500000       6.2500000000000003E-006
   122.500000       0.0000000000000000     
   127.500000       0.0000000000000000     
   132.500000       0.0000000000000000     
   137.500000       0.0000000000000000     
   142.500000       0.0000000000000000     
   147.500000       0.0000000000000000     
   152.500000       0.0000000000000000     
   157.500000       0.0000000000000000     
   162.500000       0.0000000000000000     
   167.500000       0.0000000000000000     
   172.500000       0.0000000000000000     
   177.500000       0.0000000000000000     
