2.5000000 0.000421113
7.5000000 0.00129342
12.500000 0.00321099
17.500000 0.0069258
22.500000 0.0107835
27.500000 0.0140471
32.500000 0.023071
37.500000 0.0412841
42.500000 0.0622194
47.500000 0.0821471
52.500000 0.110174
57.500000 0.135643
62.500000 0.133049
67.500000 0.11273
72.500000 0.0838315
77.500000 0.0590686
82.500000 0.0344936
87.500000 0.0206044
92.500000 0.0121145
97.500000 0.00612118
102.50000 0.00518871
107.50000 0.00665509
112.50000 0.00479016
117.50000 0.0043916
122.50000 0.00384265
127.50000 0.00530903
132.50000 0.00580534
137.50000 0.00301547
142.50000 0.00242892
147.50000 0.00186493
152.50000 0.00177469
157.50000 0.000488792
162.50000 0.000278235
167.50000 0.000481272
172.50000 0.000338394
177.50000 0.000112798
