   2.1088463338043386        6.3493999999999995E-002   3.5000000000000003E-002
  0.20827550840173212        8.8480000000000003E-002  0.13400000000000001     
   2.7857083371559197        5.5110000000000003E-003   1.7000000000000001E-002
   3.8103894944349199       -3.6327999999999999E-002  -3.0000000000000001E-003
   3.9364953524296205       -8.6020000000000003E-003   4.0000000000000001E-003
   2.6321821746224172        2.6497000000000000E-002   2.7000000000000000E-002
   2.3601837567655624       -1.7221000000000000E-002   2.0000000000000000E-003
   1.7288366902920589       -2.8250999999999998E-002  -3.1000000000000000E-002
   3.0279658837741228       -5.7051999999999999E-002  -2.8000000000000001E-002
   1.7454674411457813        3.0560000000000000E-002   6.0000000000000001E-003
  0.16867059168687376        8.7959999999999997E-002  0.13400000000000001     
   1.3090329456511014       -3.5722999999999998E-002  -1.9000000000000000E-002
  0.11122198703493828        8.9901999999999996E-002  0.12700000000000000     
  0.63679705377773099       0.10900600000000001       0.12700000000000000     
   2.7468411880194319        5.2676000000000001E-002   4.3999999999999997E-002
   1.3404189214570204        3.1397000000000001E-002   1.0000000000000000E-002
   1.9597076230907509        2.9510000000000001E-003   1.2999999999999999E-002
   1.6955210106925840       -8.3610000000000004E-003   1.2000000000000000E-002
   2.8192647911113284        1.6737999999999999E-002   2.0000000000000000E-002
   3.6749399603803052        3.8989000000000003E-002   2.5000000000000001E-002
   3.4493976832049968        4.9550000000000002E-003   1.7000000000000001E-002
   1.8999325757773615        3.6630000000000000E-003   1.4000000000000000E-002
  0.41816076154990922        1.8870000000000000E-003   7.0000000000000001E-003
   2.3941135775898355        2.1471000000000001E-002   2.0000000000000000E-002
   1.4835557653152105       -1.6521000000000001E-002  -1.0000000000000000E-003
   1.3994370641440081       -5.2129999999999998E-003   8.9999999999999993E-003
   1.6124084897134465        1.1742000000000001E-002   1.4000000000000000E-002
   1.2147421609954943        5.9709999999999997E-003   1.2999999999999999E-002
  0.22674974862169053       -2.6373000000000001E-002  -4.0000000000000001E-003
